kali-susp:Candidate [className=org.jfree.chart.renderer.category.AbstractCategoryItemRenderer, methodName=org.jfree.chart.renderer.category.AbstractCategoryItemRenderer{getLegendItems()Lorg/jfree/chart/LegendItemCollection; 0.0, lineNumber=1793, susp=1.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setSectionOutlinePaint(Ljava/lang/Comparable;Ljava/awt/Paint;)V 0.0, lineNumber=1253, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setSectionOutlinePaint(Ljava/lang/Comparable;Ljava/awt/Paint;)V 0.0, lineNumber=1252, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setSectionOutlinesVisible(Z)V 0.0, lineNumber=1132, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setSectionOutlinesVisible(Z)V 0.0, lineNumber=1131, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setAutoPopulateSectionPaint(Z)V 0.0, lineNumber=1103, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setAutoPopulateSectionPaint(Z)V 0.0, lineNumber=1102, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setBaseSectionPaint(Ljava/awt/Paint;)V 0.0, lineNumber=1077, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setBaseSectionPaint(Ljava/awt/Paint;)V 0.0, lineNumber=1076, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setBaseSectionPaint(Ljava/awt/Paint;)V 0.0, lineNumber=1073, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setSectionPaint(Ljava/lang/Comparable;Ljava/awt/Paint;)V 0.0, lineNumber=1030, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setSectionPaint(Ljava/lang/Comparable;Ljava/awt/Paint;)V 0.0, lineNumber=1029, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setCircular(ZZ)V 0.0, lineNumber=823, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setCircular(Z)V 0.0, lineNumber=808, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setInteriorGap(D)V 0.0, lineNumber=782, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setInteriorGap(D)V 0.0, lineNumber=781, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setInteriorGap(D)V 0.0, lineNumber=780, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setInteriorGap(D)V 0.0, lineNumber=775, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setDirection(Lorg/jfree/chart/util/Rotation;)V 0.0, lineNumber=747, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setDirection(Lorg/jfree/chart/util/Rotation;)V 0.0, lineNumber=746, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setDirection(Lorg/jfree/chart/util/Rotation;)V 0.0, lineNumber=743, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setStartAngle(D)V 0.0, lineNumber=719, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setStartAngle(D)V 0.0, lineNumber=718, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setPieIndex(I)V 0.0, lineNumber=692, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.AbstractPieItemLabelGenerator, methodName=org.jfree.chart.labels.AbstractPieItemLabelGenerator{equals(Ljava/lang/Object;)Z 0.0, lineNumber=197, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.urls.StandardPieURLGenerator, methodName=org.jfree.chart.urls.StandardPieURLGenerator{equals(Ljava/lang/Object;)Z 0.0, lineNumber=175, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.labels.StandardPieSectionLabelGenerator, methodName=org.jfree.chart.labels.StandardPieSectionLabelGenerator{equals(Ljava/lang/Object;)Z 0.0, lineNumber=226, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{getLegendItems()Lorg/jfree/chart/LegendItemCollection; 0.0, lineNumber=3089, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{getLegendItems()Lorg/jfree/chart/LegendItemCollection; 0.0, lineNumber=3051, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setIgnoreZeroValues(Z)V 0.0, lineNumber=880, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setIgnoreZeroValues(Z)V 0.0, lineNumber=879, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{clone()Ljava/lang/Object; 0.0, lineNumber=3668, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=3620, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setLegendLabelToolTipGenerator(Lorg/jfree/chart/labels/PieSectionLabelGenerator;)V 0.0, lineNumber=2320, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setLegendLabelToolTipGenerator(Lorg/jfree/chart/labels/PieSectionLabelGenerator;)V 0.0, lineNumber=2319, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{clone()Ljava/lang/Object; 0.0, lineNumber=3659, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setURLGenerator(Lorg/jfree/chart/urls/PieURLGenerator;)V 0.0, lineNumber=2207, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setURLGenerator(Lorg/jfree/chart/urls/PieURLGenerator;)V 0.0, lineNumber=2206, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{getURLGenerator()Lorg/jfree/chart/urls/PieURLGenerator; 0.0, lineNumber=2194, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{clone()Ljava/lang/Object; 0.0, lineNumber=3672, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setLegendLabelURLGenerator(Lorg/jfree/chart/urls/PieURLGenerator;)V 0.0, lineNumber=2348, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setLegendLabelURLGenerator(Lorg/jfree/chart/urls/PieURLGenerator;)V 0.0, lineNumber=2347, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{getLegendLabelURLGenerator()Lorg/jfree/chart/urls/PieURLGenerator; 0.0, lineNumber=2333, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=3612, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setLegendItemShape(Ljava/awt/Shape;)V 0.0, lineNumber=2268, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setLegendItemShape(Ljava/awt/Shape;)V 0.0, lineNumber=2267, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setLegendItemShape(Ljava/awt/Shape;)V 0.0, lineNumber=2264, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.pie.DefaultPieDataset, methodName=org.jfree.data.pie.DefaultPieDataset{isSelected(Ljava/lang/Comparable;)Z 0.0, lineNumber=397, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.pie.DefaultPieDataset, methodName=org.jfree.data.pie.DefaultPieDataset{isSelected(Ljava/lang/Comparable;)Z 0.0, lineNumber=396, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlotState, methodName=org.jfree.chart.plot.PiePlotState{getExplodedPieArea()Ljava/awt/geom/Rectangle2D; 0.0, lineNumber=172, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlotState, methodName=org.jfree.chart.plot.PiePlotState{getPieArea()Ljava/awt/geom/Rectangle2D; 0.0, lineNumber=154, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlotState, methodName=org.jfree.chart.plot.PiePlotState{getLatestAngle()D 0.0, lineNumber=136, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlotState, methodName=org.jfree.chart.plot.PiePlotState{getTotal()D 0.0, lineNumber=118, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlotState, methodName=org.jfree.chart.plot.PiePlotState{getPassesRequired()I 0.0, lineNumber=100, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.pie.AbstractPieDataset, methodName=org.jfree.data.pie.AbstractPieDataset{getSelectionState()Lorg/jfree/data/pie/PieDatasetSelectionState; 0.0, lineNumber=77, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{findSelectionStateForDataset(Lorg/jfree/data/pie/PieDataset;Ljava/lang/Object;)Lorg/jfree/data/pie/PieDatasetSelectionState; 0.0, lineNumber=3259, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{findSelectionStateForDataset(Lorg/jfree/data/pie/PieDataset;Ljava/lang/Object;)Lorg/jfree/data/pie/PieDatasetSelectionState; 0.0, lineNumber=3258, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{findSelectionStateForDataset(Lorg/jfree/data/pie/PieDataset;Ljava/lang/Object;)Lorg/jfree/data/pie/PieDatasetSelectionState; 0.0, lineNumber=3257, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{findSelectionStateForDataset(Lorg/jfree/data/pie/PieDataset;Ljava/lang/Object;)Lorg/jfree/data/pie/PieDatasetSelectionState; 0.0, lineNumber=3256, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{getArcBounds(Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;DDD)Ljava/awt/geom/Rectangle2D; 0.0, lineNumber=3124, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{getArcBounds(Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;DDD)Ljava/awt/geom/Rectangle2D; 0.0, lineNumber=3123, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2734, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2713, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2709, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2707, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2706, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2705, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2704, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2702, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2701, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2699, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2698, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2697, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2696, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2695, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2694, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2693, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2690, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2689, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2686, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2685, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2684, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2681, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2679, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2676, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2675, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2674, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2673, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2672, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2662, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2661, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2660, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2658, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2657, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2656, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2653, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;IZLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2652, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2630, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2625, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2619, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2617, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2616, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2615, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2614, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2613, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2612, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2611, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2610, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2609, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2608, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2607, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2606, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2603, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2602, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2600, susp=0.0]
